5,10,2,8,6,2,7,3.4,6.2,27.8
9,3,2,5,8,5,8,5.8,4.9,29.35
10,9,5,8,9,10,3,3.2,5.5,35.85
8,6,9,5,4,8,2,2.8,5.5,27.15
4,1,10,5,8,3,3,6.2,5.5,26.85
4,7,1,1,2,10,1,4.8,4.7,18.75
4,4,2,8,1,7,3,7.0,2.1,19.55
10,10,10,6,7,1,3,6.8,3.5,32.15
7,4,8,3,10,7,1,6.6,4.0,30.3
3,7,5,10,9,1,10,5.0,4.9,31.95
2,6,3,9,3,7,10,7.2,7.5,28.85
7,8,2,6,2,5,2,6.8,4.9,22.85
4,1,8,6,5,9,8,7.6,6.0,29.8
5,4,6,10,7,10,4,2.0,2.9,28.95
5,9,8,8,1,4,1,5.6,6.4,24.5
3,5,7,5,9,2,4,7.4,5.2,28.3
7,3,7,6,10,10,9,7.4,7.7,38.55
5,9,1,1,7,7,1,4.4,5.5,23.95
1,4,4,3,6,10,1,2.8,5.7,21.75
10,1,8,7,9,9,4,6.8,3.8,33.8
1,4,2,4,6,4,8,2.4,5.1,21.25
3,6,4,8,7,9,7,5.4,4.8,30.6
9,5,3,9,9,8,9,0.8,5.3,33.55
10,8,1,1,5,5,1,5.4,3.8,22.6
10,9,8,2,2,7,7,3.2,7.1,28.65
7,2,3,2,9,3,1,7.6,6.7,25.15
4,1,10,7,10,9,5,5.4,5.5,33.45
3,6,6,7,10,2,5,1.2,4.4,27.3
1,2,5,5,2,2,6,4.0,7.1,18.05
9,4,7,9,9,4,2,7.6,6.4,33.5
1,9,4,5,10,2,3,4.2,6.3,27.25
2,3,2,4,10,3,7,4.4,3.7,24.55
3,10,5,5,4,9,6,4.8,3.6,27.2
2,5,10,4,5,8,9,3.4,5.8,28.6
1,6,6,7,5,6,10,6.2,2.9,27.55
1,8,7,5,7,7,9,5.0,1.9,28.95
3,8,9,3,2,3,4,2.4,5.1,20.75
5,3,4,6,4,3,9,5.8,6.1,24.95
4,8,5,8,1,8,10,6.2,5.3,28.25
9,3,5,6,5,6,9,4.4,6.6,29.5
5,7,4,5,7,9,5,7.8,4.2,30.5
8,6,1,3,6,7,4,5.2,4.1,25.15
9,3,8,7,6,2,4,4.8,5.0,27.4
9,6,9,9,7,2,4,5.0,4.6,31.3
2,1,7,9,4,9,4,3.8,5.2,24.5
5,4,2,3,5,2,7,4.0,6.1,21.55
6,7,7,2,4,10,5,5.0,6.5,28.25
7,5,8,3,8,1,1,3.6,8.7,26.65
3,9,3,8,1,8,7,4.0,5.8,24.9
7,1,1,6,2,4,8,4.2,4.0,19.6
1,9,3,3,4,3,5,6.4,5.5,21.95
4,2,5,8,1,1,4,5.6,2.9,17.25
8,9,5,5,2,2,10,7.0,6.6,28.3
2,10,8,6,4,5,2,7.8,5.5,27.15
3,4,2,4,8,6,7,1.6,6.0,24.8
7,3,2,8,2,2,3,3.8,3.5,18.15
7,3,9,7,7,1,10,2.4,4.3,28.85
6,1,6,8,5,4,8,5.0,4.8,26.4
3,2,9,3,9,2,7,6.6,4.9,27.75
4,10,3,2,8,10,1,6.6,5.0,28.8
9,7,1,5,3,8,7,4.6,6.4,27.0
1,5,7,8,6,6,4,3.0,5.2,25.6
2,5,2,8,4,10,4,5.8,7.9,26.35
4,4,3,6,6,9,7,4.6,4.4,27.0
7,4,10,7,5,2,10,2.8,5.8,29.3
6,9,8,5,5,3,3,5.6,7.3,28.45
8,4,6,3,7,4,4,4.6,4.7,26.15
5,1,7,7,9,8,4,4.4,4.5,29.45
1,10,7,2,6,3,8,7.4,4.8,27.6
6,9,9,4,10,2,8,8.6,7.8,37.2
6,6,7,7,5,9,5,5.6,4.2,29.9
4,2,7,1,1,1,3,2.6,6.7,14.65
10,4,4,2,4,3,8,3.0,6.8,24.4
1,2,7,10,10,9,10,4.2,4.7,33.95
9,7,2,4,5,4,9,1.8,7.0,26.9
5,8,3,9,9,3,3,5.0,4.4,29.2
5,4,7,7,7,5,9,4.0,2.3,28.65
7,9,3,8,8,4,10,6.0,2.4,32.7
7,1,10,4,7,10,3,2.4,2.9,27.15
6,1,7,9,1,1,10,5.6,3.3,22.45
4,5,4,7,1,7,8,4.2,5.7,23.45
9,7,10,3,6,4,2,4.6,3.0,27.3
6,1,7,6,6,7,3,5.8,6.3,27.05
2,3,8,1,2,10,5,0.6,4.7,19.15
5,4,8,1,7,9,8,4.2,4.3,28.75
8,9,7,1,1,6,6,7.2,7.1,26.65
5,5,4,6,2,2,6,4.6,6.4,21.5
1,4,4,9,4,3,9,4.6,5.9,24.25
7,3,1,9,2,3,5,6.0,4.3,21.15
9,4,2,4,7,10,7,1.4,5.4,28.4
2,2,3,7,1,2,1,4.8,4.5,14.15
9,9,7,9,3,9,1,3.6,3.3,28.45
1,6,4,6,3,5,7,3.2,5.0,21.6
6,6,8,10,5,7,5,3.8,5.0,30.4
6,1,9,2,10,7,8,3.8,4.5,30.65
4,2,9,1,1,9,4,5.0,4.1,20.05
8,8,1,8,1,5,9,4.2,4.1,24.65
6,7,3,9,5,10,10,7.6,3.8,33.2
1,3,9,10,5,2,3,7.4,6.5,25.95
10,9,4,7,10,2,1,4.4,4.0,30.7
9,1,9,4,3,10,9,2.2,4.7,27.45
4,4,6,7,6,2,4,4.2,3.3,23.25
1,1,7,8,1,4,2,6.2,3.3,17.25
7,4,7,1,8,6,8,8.8,5.0,31.4
6,7,4,10,10,7,7,6.2,6.8,37.0
10,4,7,6,9,5,8,1.8,5.5,32.65
5,5,6,10,8,3,3,2.6,6.1,28.35
3,6,1,10,5,6,3,2.2,4.8,23.0
4,4,2,9,9,9,4,4.4,8.1,31.25
7,1,2,5,1,7,3,3.6,2.8,16.7
3,2,9,6,3,8,2,1.8,5.6,21.7
9,7,10,10,8,4,8,4.4,3.7,36.05
3,9,7,3,4,4,2,5.8,5.0,23.4
8,6,8,6,6,10,7,5.2,5.9,34.05
7,5,6,4,4,3,1,2.8,6.8,21.8
9,10,8,4,2,10,7,4.0,6.3,31.15
5,1,9,1,9,9,5,5.2,4.6,28.9
1,4,7,4,6,10,10,2.2,6.3,28.25
1,9,4,8,4,5,6,3.2,6.5,25.35
2,4,4,4,8,7,1,2.6,6.0,23.3
1,10,7,10,10,2,3,5.4,6.6,32.5
8,8,3,5,5,4,1,6.2,5.7,25.45
5,9,4,9,3,2,9,6.8,2.4,26.6
6,3,1,5,5,9,4,6.8,6.0,25.4
7,9,10,3,3,10,1,6.0,5.3,28.65
7,4,2,7,7,2,8,4.0,4.1,26.05
7,5,9,10,5,6,7,6.2,5.2,32.7
5,5,2,5,3,4,6,4.8,6.0,21.9
9,9,3,2,8,9,4,4.0,2.8,29.4
9,9,4,4,9,7,10,4.8,7.7,36.75
3,7,5,7,6,7,6,6.8,7.2,30.5
6,1,10,3,3,4,8,5.8,5.2,24.5
4,6,2,8,4,4,4,3.6,4.9,22.25
6,4,2,10,10,3,8,3.2,4.1,30.15
3,10,6,10,7,10,8,8.8,5.3,37.55
6,6,5,4,6,4,4,5.8,6.0,26.4
5,8,10,6,7,7,9,5.6,4.8,34.7
4,6,6,3,2,9,7,2.0,5.5,23.25
4,8,5,2,5,3,1,5.2,5.2,21.7
1,5,3,7,2,2,2,8.0,3.7,17.85
3,7,2,10,4,6,4,2.6,5.1,23.85
3,10,1,9,3,5,7,6.6,7.5,27.55
10,8,3,7,9,9,4,2.8,3.2,32.5
1,10,9,8,8,4,6,1.2,3.5,29.35
1,9,9,3,3,8,9,6.0,6.2,28.6
3,2,2,5,10,8,8,6.2,3.9,29.05
1,5,9,3,3,5,5,6.2,6.1,23.15
8,2,3,8,6,3,1,1.0,5.8,21.9
10,10,2,10,6,3,1,3.2,3.4,27.3
10,7,7,4,9,4,10,3.0,5.2,34.1
5,7,4,6,3,2,2,4.6,6.2,21.4
2,5,6,3,9,3,10,3.6,5.7,28.15
8,3,4,1,7,8,4,6.0,3.5,25.75
8,3,4,5,3,2,7,5.8,5.4,23.1
7,9,1,4,2,4,2,3.6,6.5,20.55
10,9,3,2,9,3,3,2.4,6.3,28.35
8,1,6,5,6,8,8,7.0,3.5,29.25
3,5,4,6,7,3,8,6.2,5.3,27.25
4,9,9,4,8,7,8,6.0,1.3,32.15
8,1,5,3,3,9,7,5.8,4.1,24.45
5,1,7,2,10,3,8,3.4,4.0,26.7
10,8,3,10,10,2,1,6.0,4.2,32.1
6,2,2,6,2,10,4,3.8,5.6,21.7
8,8,8,9,2,9,4,6.6,5.0,30.8
6,10,7,5,8,5,7,6.2,7.5,34.85
8,3,5,2,8,9,1,4.8,4.9,26.85
5,7,2,2,9,8,7,1.4,4.7,27.55
9,3,2,7,2,7,8,4.2,6.5,25.35
4,7,8,1,10,4,6,7.2,7.8,32.5
5,6,5,1,5,3,9,5.4,4.7,24.55
2,8,3,8,7,5,7,5.0,5.9,28.95
7,1,1,6,9,5,4,6.8,3.9,26.35
9,9,5,4,1,6,4,1.8,4.7,22.75
3,1,5,7,1,6,4,7.2,3.0,19.1
10,1,10,7,3,3,4,5.2,6.3,26.25
6,3,1,10,1,9,3,4.6,4.5,21.55
9,5,7,6,2,3,4,5.0,4.5,23.75
4,1,7,10,3,2,3,2.0,7.3,21.15
9,6,8,1,4,8,7,5.8,5.0,28.9
6,7,5,7,9,7,4,6.2,5.2,32.7
10,5,1,8,5,4,3,4.0,5.5,25.25
6,10,5,9,4,5,1,4.8,2.6,25.7
7,5,3,3,6,5,1,7.4,7.0,25.2
1,9,3,8,4,8,5,4.4,4.1,25.25
5,2,7,1,10,3,1,2.8,5.6,23.7
4,8,5,8,10,6,4,5.0,2.9,31.45
8,8,2,2,8,2,7,5.0,3.7,26.85
6,2,5,8,7,5,4,6.0,4.3,27.15
6,1,7,3,5,3,9,2.0,4.7,22.85
6,8,7,4,7,1,9,5.6,6.3,30.45
7,1,2,3,6,1,8,7.6,7.8,24.7
9,3,2,3,8,7,1,6.2,6.6,26.9
7,10,6,5,3,2,3,1.4,4.0,22.2
3,4,5,5,5,8,5,3.2,3.9,23.55
5,9,6,6,2,9,5,4.2,1.6,24.9
3,1,3,7,2,8,3,5.0,3.4,18.7
7,8,10,2,1,2,10,5.0,8.7,27.35
5,4,9,4,4,2,2,6.6,3.8,22.2
6,1,2,3,1,7,6,7.8,5.5,20.15
7,4,2,7,10,2,10,5.6,4.3,30.95
8,4,5,9,2,7,5,5.0,3.3,25.15
8,7,7,10,8,6,7,3.2,4.3,34.25
5,6,9,10,9,2,8,5.4,4.8,34.1
9,10,5,1,2,7,1,6.6,5.6,24.6
10,7,8,10,4,1,4,1.6,5.5,27.55
7,10,3,1,7,7,5,1.8,7.4,28.1
9,3,2,6,7,10,2,5.2,6.6,28.9
4,1,2,5,5,8,2,4.4,5.3,20.85
8,4,9,9,1,2,2,3.8,3.5,21.65
6,7,4,6,10,3,5,4.6,6.0,30.8
4,9,7,2,2,1,1,4.2,5.3,18.75
4,3,2,5,7,8,4,3.8,6.6,25.2
3,10,10,8,2,7,8,4.2,4.5,29.35
6,6,8,3,2,3,6,6.6,3.5,23.05
10,1,7,4,5,2,6,3.0,5.3,24.15
8,5,5,7,8,5,9,2.8,6.2,32.0
10,3,5,5,1,9,8,5.6,3.9,25.75
8,2,4,9,9,3,1,7.4,5.9,29.15
5,3,2,1,7,2,9,7.4,5.3,24.35
8,5,3,10,9,1,8,5.4,4.8,31.6
4,3,10,6,6,9,1,5.6,4.6,27.6
2,4,2,9,9,9,10,8.4,4.7,33.55
3,9,8,10,8,5,7,4.0,2.1,32.05
3,9,6,7,3,3,4,5.6,5.9,24.75
8,5,10,9,6,3,2,5.8,6.1,30.45
9,3,2,8,8,2,4,6.6,3.5,27.05
5,6,4,5,2,7,1,5.4,6.8,22.1
3,3,9,5,6,9,10,4.2,6.5,30.85
3,9,1,7,9,3,2,2.6,6.7,26.15
6,9,6,5,3,9,9,4.4,5.1,29.75
1,5,10,2,5,10,3,5.2,6.5,26.35
7,4,7,1,3,10,3,4.0,5.8,23.9
6,7,2,1,8,10,3,4.6,4.7,27.15
1,1,3,6,6,5,10,3.4,5.1,23.25
6,2,6,3,1,8,9,0.4,4.7,20.55
9,6,1,5,9,8,10,3.4,4.1,32.25
8,10,7,7,5,6,3,6.2,5.1,31.15
2,4,9,9,7,1,2,5.8,3.2,25.0
9,5,4,6,4,8,2,3.8,4.0,24.9
10,6,3,1,3,6,1,4.8,4.4,21.1
6,5,4,7,3,2,6,4.8,6.5,23.65
9,10,1,1,1,2,8,6.0,7.8,23.4
8,6,1,9,5,1,10,3.4,4.7,26.55
6,4,2,4,5,10,8,5.8,5.4,27.6
9,5,8,9,8,8,3,4.6,4.8,33.7
3,9,5,7,10,2,6,5.4,5.8,31.6
1,8,8,1,1,9,7,3.6,3.7,21.65
2,3,1,8,10,1,1,6.0,3.3,22.65
2,6,6,8,2,4,3,4.2,7.3,22.25
10,4,7,9,10,9,4,5.0,5.4,36.7
3,3,6,8,4,6,10,3.6,3.8,25.7
3,7,9,10,9,10,2,7.0,5.2,35.6
4,8,9,6,3,9,6,3.0,6.8,28.9
2,9,5,4,6,5,9,3.8,2.1,25.95
5,6,10,10,8,5,5,6.8,4.7,34.25
8,8,2,3,10,7,1,4.2,3.3,28.25
8,6,9,1,9,6,6,6.8,2.9,31.85
5,7,1,4,3,7,5,4.2,4.7,21.95
7,9,5,2,3,7,5,3.8,5.8,25.3
3,10,7,10,5,8,9,3.6,4.5,32.55
3,10,4,4,9,7,8,3.6,5.0,31.3
8,8,9,5,4,4,5,7.8,5.7,30.25
9,3,2,1,4,9,9,4.2,3.8,24.5
4,10,1,5,7,5,6,6.0,4.1,27.55
5,3,6,9,2,8,10,4.2,2.8,26.0
2,6,6,2,6,9,8,7.2,3.0,27.6
1,8,10,1,9,8,5,5.4,6.1,31.25
1,1,2,1,2,1,8,6.4,7.3,15.85
10,7,4,3,3,4,2,3.6,3.3,21.45
10,3,5,6,2,8,4,5.6,7.7,26.65
3,7,1,8,2,7,4,7.6,3.1,22.35
4,9,10,5,2,1,8,5.2,6.8,26.5
7,4,6,9,4,2,10,7.2,4.4,28.8
1,6,5,7,3,10,6,4.0,5.8,25.4
8,9,10,6,8,6,3,6.6,2.9,33.75
1,8,1,7,3,1,1,2.0,3.4,15.2
7,9,6,6,1,9,3,2.0,3.9,23.95
5,9,6,7,3,6,7,3.4,5.7,27.55
8,8,9,9,4,2,6,6.0,4.0,30.0
8,7,8,2,5,6,7,2.6,4.3,27.45
5,5,8,1,8,10,2,6.4,4.5,28.95
8,5,4,10,7,6,8,3.2,5.4,31.8
5,5,5,7,6,9,7,5.0,5.2,30.1
6,5,6,1,6,5,10,8.4,2.0,27.7
4,1,2,5,5,5,1,5.8,2.7,18.25
5,8,7,4,10,2,8,4.8,5.0,31.9
6,1,9,2,1,4,3,4.2,3.0,17.1
4,4,2,8,7,9,8,6.6,4.4,30.0
10,3,6,1,8,3,8,6.6,5.0,29.3
4,9,4,6,1,6,9,4.2,5.7,24.95
4,8,5,6,1,6,8,5.0,6.3,25.15
3,2,3,2,6,6,3,2.8,4.1,18.95
8,3,4,2,5,5,6,8.2,2.9,24.55
8,1,9,5,10,6,3,7.2,3.3,31.25
7,5,9,2,10,10,4,8.2,5.0,35.1
10,7,9,8,1,9,8,6.2,5.3,32.25
5,9,5,8,4,1,8,8.0,4.6,28.3
10,6,3,9,7,7,4,7.8,3.4,32.1
5,5,5,5,4,4,9,7.8,2.9,25.85
10,1,5,7,4,6,10,7.6,4.7,29.65
10,3,7,2,7,4,1,4.8,4.9,25.35
4,7,10,2,6,7,8,8.4,2.7,30.55
9,9,2,1,9,6,3,3.8,3.0,27.4
1,10,10,8,6,6,9,7.6,5.8,34.7
8,9,9,5,8,3,4,6.2,7.9,34.05
4,1,7,7,10,3,6,5.2,4.1,28.65
8,10,8,9,4,10,7,3.0,4.4,33.7
2,6,1,1,3,3,4,2.6,6.4,16.0
2,9,10,10,3,6,6,5.0,4.2,29.1
3,3,1,7,6,2,7,3.2,2.3,20.25
6,6,3,10,9,4,8,2.4,5.1,31.25
7,8,4,4,4,3,4,6.4,5.0,24.7
4,4,10,10,1,9,9,4.6,6.3,29.45
5,4,2,7,9,3,4,6.2,5.8,27.5
5,1,2,6,1,5,7,5.4,5.1,19.25
4,2,7,9,6,4,6,5.4,3.2,26.3
8,3,2,7,5,9,7,4.2,6.3,28.25
6,1,2,6,10,4,7,6.4,6.3,29.35
5,8,8,3,1,1,10,7.0,7.2,25.6
10,2,6,10,2,5,10,4.2,5.0,28.1
1,4,7,8,6,7,9,6.2,5.1,29.65
2,9,9,3,5,3,6,1.6,3.1,23.35
1,6,1,5,5,4,8,6.4,5.8,23.6
6,6,8,1,5,2,5,5.6,6.8,25.2
5,3,2,6,4,6,5,5.2,3.7,21.95
4,5,3,3,5,8,5,4.8,3.8,23.3
8,9,4,3,2,6,10,7.2,7.0,29.1
10,4,10,3,7,7,1,3.8,6.0,29.4
8,10,9,7,10,3,2,5.0,7.1,35.55
9,8,2,3,3,4,2,3.8,5.2,21.5
7,3,8,4,5,2,5,5.4,3.4,23.9
5,10,1,2,9,7,7,5.4,3.0,29.2
7,7,5,9,5,4,5,4.0,5.4,28.2
9,9,3,2,2,5,2,5.4,4.4,21.9
3,6,2,7,1,6,5,1.6,4.9,18.75
2,10,2,1,4,2,8,4.8,4.9,21.35
6,3,10,4,7,6,4,6.4,4.0,28.7
2,7,10,9,1,4,4,3.2,3.2,22.2
4,9,7,8,5,10,8,6.8,5.5,34.15
2,9,2,8,7,9,1,9.0,4.1,29.05
3,7,6,3,4,6,5,6.8,4.5,24.65
9,8,2,9,4,7,8,5.2,5.0,30.6
8,10,5,7,5,4,9,5.0,6.3,32.15
10,4,10,4,5,8,3,7.0,6.5,31.25
1,2,7,5,8,7,10,4.8,6.7,29.75
7,1,3,10,2,1,3,6.0,3.7,19.35
5,4,8,6,2,3,6,7.0,4.8,23.9
7,9,8,5,8,7,8,2.4,4.6,33.5
10,10,3,2,8,2,10,5.0,4.1,31.05
10,7,4,4,8,1,3,4.4,5.9,27.65
1,8,2,5,7,1,5,4.2,3.2,21.7
4,9,1,9,9,8,10,4.4,6.6,35.0
3,2,6,2,5,8,10,2.4,4.6,24.0
8,9,1,3,10,7,3,3.4,4.9,29.65
4,8,4,8,7,9,4,5.2,4.2,30.2
9,9,10,9,1,8,10,4.2,5.0,33.1
9,1,9,6,8,2,5,2.8,7.2,29.0
6,2,4,1,3,8,8,5.0,4.6,22.3
7,8,2,10,8,8,1,7.2,5.8,32.5
4,3,6,3,10,5,2,3.8,5.0,25.9
5,1,4,9,10,2,2,4.0,4.5,25.75
2,4,6,4,4,9,9,5.4,3.3,25.35
8,1,3,6,9,5,9,3.2,4.5,28.85
7,7,4,10,1,2,8,6.2,6.8,26.5
1,9,6,3,9,6,5,3.4,5.0,28.2
7,9,4,4,1,8,5,4.0,8.6,25.8
6,2,7,4,8,6,6,5.4,4.9,28.65
6,7,10,9,9,4,1,5.2,6.8,33.5
5,5,9,2,8,8,1,4.6,8.2,29.4
9,7,9,2,3,8,7,1.6,6.3,27.95
1,5,9,10,1,4,9,5.0,6.5,25.75
3,4,4,6,4,7,3,7.2,3.8,23.0
2,2,3,4,6,9,10,3.0,3.8,24.4
3,10,6,8,6,1,3,4.2,6.7,26.95
7,2,7,4,1,10,9,4.6,4.2,24.9
7,4,7,4,7,6,1,4.4,3.4,25.4
1,5,3,4,10,9,10,7.6,6.5,33.05
8,9,3,5,7,10,4,4.6,5.0,31.3
5,4,7,1,9,4,4,5.6,3.1,25.85
8,5,4,9,1,3,9,5.8,2.7,24.25
5,6,10,7,5,4,3,3.8,3.4,26.1
10,7,10,9,9,7,10,4.2,5.8,40.5
2,5,1,4,5,2,9,4.4,4.0,20.7
6,9,3,10,1,7,6,2.4,4.7,25.05
8,3,5,5,10,2,4,7.4,5.2,29.8
3,3,2,5,10,8,4,7.8,2.6,27.7
3,2,7,7,1,2,9,4.0,5.0,20.5
6,3,1,10,2,4,1,4.6,5.4,19.5
6,7,6,7,3,3,3,7.4,6.2,25.8
6,7,6,7,9,5,7,4.0,4.2,32.1
7,4,4,8,7,8,5,5.4,4.3,29.85
1,4,10,5,9,8,6,6.2,4.0,31.1
5,8,2,4,3,3,4,5.2,4.4,20.8
7,3,3,5,9,2,1,2.8,4.4,23.1
2,3,4,5,3,1,4,6.2,6.3,18.75
9,9,1,10,3,10,7,7.2,4.7,31.95
10,2,1,10,1,9,10,2.2,5.0,25.6
1,6,3,8,8,6,7,1.4,4.3,26.35
6,2,10,5,7,1,7,6.6,6.7,29.15
8,2,3,4,9,7,4,6.0,4.6,28.3
6,2,6,3,8,4,10,5.2,7.8,30.0
5,9,5,6,5,6,7,4.8,7.7,30.25
7,2,8,3,9,5,7,3.4,5.6,29.5
6,1,10,5,8,8,8,4.8,5.8,32.3
6,9,4,3,9,10,2,4.2,5.7,30.95
8,3,6,7,2,5,3,6.8,6.9,24.85
10,4,10,5,5,5,8,4.6,4.5,30.55
1,6,2,3,3,4,1,7.6,6.7,18.65
3,2,1,1,10,6,5,4.0,6.9,24.45
2,10,5,8,6,3,10,7.2,3.9,30.55
5,7,1,6,3,8,5,4.0,5.2,23.6
3,1,8,3,6,8,7,4.0,6.1,26.05
3,6,3,2,6,5,7,4.4,4.3,23.35
8,5,7,5,2,10,10,6.0,4.9,29.95
10,2,8,7,8,6,2,6.8,4.2,31.0
7,5,1,10,3,10,9,7.4,7.5,31.45
3,8,9,8,1,10,8,4.0,6.1,29.05
6,7,2,10,7,1,5,4.4,6.1,27.75
4,4,6,3,3,8,8,3.2,4.0,23.1
3,4,1,10,1,9,8,3.8,3.8,22.3
9,2,5,2,7,9,9,7.0,3.7,30.35
8,9,1,8,2,8,1,5.4,3.7,24.05
5,9,8,6,5,6,9,5.0,6.7,32.35
2,6,2,9,1,7,2,6.4,4.2,20.3
1,6,4,1,1,10,4,4.2,3.5,17.85
7,6,7,1,2,6,1,3.2,4.8,20.0
10,10,4,5,4,6,5,5.2,5.0,29.1
4,7,1,7,10,7,9,6.0,4.5,32.75
8,2,8,1,5,10,8,5.2,5.0,28.6
5,7,5,8,10,10,1,4.4,5.1,32.75
3,9,10,4,7,3,6,3.0,4.0,28.0
8,3,3,5,1,6,9,8.8,6.3,25.55
10,7,9,8,8,7,2,3.0,3.4,32.7
10,8,6,8,4,2,4,4.6,2.8,26.7
3,9,9,5,8,7,5,3.0,5.4,31.2
8,3,2,8,9,6,2,8.4,3.0,29.2
3,10,8,10,4,5,10,5.6,3.8,31.7
8,1,7,4,6,1,9,3.6,4.1,24.85
2,1,5,8,5,4,4,6.2,5.0,22.6
2,5,3,10,1,10,3,6.8,6.1,23.95
10,10,5,4,8,3,10,2.8,4.4,32.6
8,9,7,4,7,5,1,6.4,6.9,30.65
4,8,6,3,10,10,5,4.8,5.8,33.3
2,1,1,4,10,3,1,2.4,6.7,20.55
5,6,9,10,2,6,9,5.6,5.5,30.05
5,6,10,3,5,6,5,4.4,3.2,26.3
4,2,1,8,7,1,2,3.0,2.8,18.9
7,8,2,9,9,9,10,6.8,5.3,37.55
1,9,6,6,8,9,9,3.4,7.8,33.6
5,10,8,7,6,7,6,4.0,4.1,31.55
7,3,7,9,9,5,9,4.6,1.9,32.25
4,5,4,8,6,7,1,5.8,6.5,26.65
10,9,3,5,2,9,1,7.6,5.6,27.1
5,7,4,4,2,2,8,4.8,3.6,21.2
5,7,7,10,6,6,3,5.4,4.8,30.1
9,7,8,5,10,7,3,4.8,4.4,34.1
2,10,2,2,1,10,10,6.6,4.4,24.5
6,2,10,4,7,5,1,3.8,5.4,25.6
10,9,8,8,5,4,4,6.8,3.9,31.85
10,6,8,5,4,5,1,2.8,2.2,24.0
1,3,6,1,10,3,9,6.2,4.4,26.8
1,10,10,2,2,8,6,4.0,4.0,24.5
5,2,1,4,2,1,1,8.2,5.5,15.85
6,8,6,9,9,8,7,2.6,4.9,34.75
8,7,8,4,2,9,2,3.2,2.9,24.05
5,4,8,5,4,9,7,7.2,7.2,30.2
3,10,9,7,5,1,6,5.6,2.1,26.85
3,10,2,4,8,8,5,6.6,5.7,30.15
9,7,6,4,10,6,5,2.0,3.2,31.1
4,3,1,9,9,4,6,3.8,2.4,25.6
1,5,10,7,10,4,9,9.6,6.2,35.9
9,3,6,5,2,10,7,2.8,7.8,27.3
2,8,2,8,2,9,10,6.6,4.9,27.25
10,5,7,1,2,7,1,7.2,3.5,22.85
3,2,8,1,2,5,6,5.0,4.0,19.0
7,3,6,6,3,6,10,3.8,4.1,25.95
10,4,5,9,9,9,3,6.4,3.4,33.9
1,3,1,4,1,8,6,5.6,5.9,18.25
1,6,10,4,8,4,6,7.6,6.2,30.4
1,10,4,7,5,5,8,4.2,7.3,28.25
5,5,8,1,3,7,1,7.0,6.6,23.3
6,4,9,1,6,5,2,2.8,7.2,24.5
4,5,1,1,7,10,10,1.2,3.8,25.0
6,1,7,9,6,8,3,9.2,5.6,30.4
9,5,8,9,4,3,1,7.8,3.8,27.3
5,8,6,6,3,7,4,5.8,4.1,25.95
7,7,4,5,4,8,8,6.2,5.4,29.3
3,3,5,8,8,6,1,5.6,2.6,25.1
3,4,5,6,5,8,2,3.2,4.0,22.6
1,5,2,7,7,10,1,5.6,5.4,25.5
7,8,2,9,4,4,7,5.4,6.4,28.4
10,4,9,1,1,6,4,3.6,3.4,21.5
9,7,8,7,6,4,6,7.0,5.1,32.55
3,8,3,3,3,2,6,5.2,4.0,20.1
3,9,7,3,10,7,7,5.6,3.9,32.75
9,3,5,1,10,2,3,4.8,5.8,26.8
2,1,9,4,8,1,9,3.4,5.9,25.65
7,4,8,8,4,4,8,3.2,2.6,26.4
8,2,7,9,10,1,7,5.6,5.0,32.3
1,1,7,3,2,5,9,5.6,3.5,19.55
8,7,7,3,4,9,8,6.8,5.4,31.1
8,10,2,10,7,5,4,3.6,3.3,29.95
9,2,9,9,2,8,4,3.4,4.2,26.3
10,2,10,5,2,1,9,7.6,6.0,27.3
7,1,2,2,7,1,8,3.4,6.7,22.55
9,7,8,4,4,1,4,7.4,5.8,27.1
1,1,9,5,8,8,10,5.4,2.1,28.75
7,8,3,9,5,1,4,4.6,9.0,27.8
9,1,6,10,10,3,4,7.4,5.7,33.05
2,5,8,7,2,10,9,4.8,6.1,27.95
4,1,6,7,5,2,10,4.6,2.3,23.45
9,4,3,4,10,10,2,8.6,5.0,32.8
1,7,5,4,4,3,3,4.6,4.9,20.25
4,5,8,10,3,3,3,6.2,3.0,24.1
2,5,7,7,10,4,1,3.6,4.2,26.9
4,10,8,5,9,5,5,3.4,2.8,30.6
2,2,7,9,9,1,8,6.4,5.0,29.2
5,2,9,5,5,6,6,6.8,7.0,28.4
6,10,2,6,1,4,7,7.6,5.6,25.1
1,8,4,1,4,6,7,8.4,5.6,24.5
5,7,5,3,8,6,10,3.6,3.6,29.6
8,4,5,4,4,5,9,4.8,6.0,26.9
1,5,3,7,6,4,7,7.4,6.0,26.2
5,3,2,9,7,8,3,5.2,4.0,26.6
4,7,1,9,2,7,5,2.0,4.1,21.55
3,2,8,4,10,10,1,5.0,4.9,28.95
10,6,4,6,6,3,9,1.6,4.1,27.85
1,10,10,9,5,3,6,4.2,6.5,29.85
1,1,6,9,1,2,4,4.6,4.8,17.2
2,2,3,10,10,3,1,2.8,5.7,24.75
9,7,10,2,4,4,7,6.0,3.3,28.15
10,9,3,9,7,8,3,3.8,5.8,32.8
7,9,10,9,2,7,8,6.6,4.4,32.5
2,1,4,7,6,6,8,3.0,5.0,24.0
3,1,7,9,2,7,4,7.2,5.6,23.9
7,8,3,6,3,1,2,5.2,5.6,21.9
1,3,10,2,7,1,7,3.8,6.6,24.2
1,4,1,5,1,6,1,2.8,5.1,13.95
